instance,family,n,alpha,phase,tier,obj,ub,gap_pct,seeds,phase_rt,cumul_rt,event
B_n150_029_a25_085,B,150,0.25,1,1,4595.0,4624,0.6271626297577855,3,300.96020309999585,300.96022869995795,STALL→tier0→1 d_max=19
B_n150_029_a25_085,B,150,0.25,2,1,4595.0,4607,0.2604731929672238,3,300.444431800046,602.6303021999775,UB_TIGHT→GAP<0.3%
EB_n150_029_a25_085,EB,150,0.25,1,0,4054.0,4078,0.588523786169691,4,300.01593950006645,300.01596089999657,OBJ+322 tier->0
EB_n150_029_a25_085,EB,150,0.25,2,1,4054.0,4099,1.0978287387167602,3,300.31974259996787,600.3367361999117,STALL→tier0→1 d_max=16
EB_n150_029_a25_085,EB,150,0.25,3,2,4054.0,4073,0.4664866191996072,3,300.4252967000939,901.8205143000232,STALL→tier1→2 d_max=22
EB_n150_029_a25_085,EB,150,0.25,4,2,4054.0,4063,0.22151119862170812,5,300.03155850002076,1202.7949760999763,UB_TIGHT→GAP<0.3%
D_n080_043_a75_129,D,80,0.75,1,0,2800.0,2800,0.0,1,311.8643408000935,311.86438230006024,UB_TIGHT→GAP<0.3%
ED_n080_043_a50_128,ED,80,0.5,1,0,2619.0,2635,0.6072106261859582,1,300.20908669999335,300.2091310999822,OBJ+39 tier->0
ED_n080_043_a50_128,ED,80,0.5,2,0,2628.0,2635,0.2656546489563567,1,302.94347620010376,603.1526360000717,OBJ+9 tier->0
EB_n150_026_a75_078,EB,150,0.75,1,0,5175.0,5195,0.384985563041386,2,301.93937299994286,301.93939760001376,OBJ+17 tier->0
EB_n150_026_a75_078,EB,150,0.75,2,0,5175.0,5183,0.1543507621068879,3,300.1059755999595,602.0454035999719,UB_TIGHT→GAP<0.3%
D_n065_030_a75_090,D,65,0.75,1,0,2507.0,2507,0.0,1,301.4240688000573,301.4241038999753,UB_TIGHT→GAP<0.3%
ED_n075_037_a50_110,ED,75,0.5,1,0,2097.0,2108,0.5218216318785579,1,300.3412468000315,300.34129300003406,OBJ+20 tier->0
ED_n075_037_a50_110,ED,75,0.5,2,0,2098.0,2108,0.47438330170777987,1,300.53049769997597,600.871821800014,OBJ+1 tier->0
