instance,family,n,alpha,group_id,bks,alns_obj,alns_runtime_s,lb1_ub,lb1_cert_pct,lb1_ub_runtime_s,lb2_ub,lb2_cert_pct,lb2_runtime_s,best_ub,final_cert_gap_pct,alns_lag_proven_optimal,alns_lag_cert_tier,bks_gap_pct,alns_status,bpc_oa_gap_pct,bpc_n_solved,bpc_group_count,bpc_class,bpc_class_label,bpc_note
ED_n075_037_a75_111,ED,75,0.75,037,?,2326,1726.0,2335.0,0.39,10.3,NA,NA,NA,2335.0,0.385439,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_038_a25_112,ED,75,0.25,038,?,1685,1218.0,1750.0,3.71,14.5,1690.0,0.3,32.1,1690.0,0.295858,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_038_a50_113,ED,75,0.5,038,?,2410,2596.0,2508.5,3.93,12.4,2420.7,0.44,27.0,2420.7,0.442021,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_038_a75_114,ED,75,0.75,038,?,2577,1334.0,2582.0,0.19,7.6,NA,NA,NA,2582.0,0.193648,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_039_a25_115,ED,75,0.25,039,?,1964,1176.0,2020.8,2.81,10.5,1965.4,0.07,28.0,1965.4,0.071232,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_039_a50_116,ED,75,0.5,039,?,3048,2634.0,3075.5,0.89,10.4,NA,NA,NA,3075.5,0.894164,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_039_a75_117,ED,75,0.75,039,?,3114,2058.0,3115.2,0.04,5.6,NA,NA,NA,3115.2,0.038521,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_040_a25_118,ED,75,0.25,040,?,1588,1207.0,1684.5,5.73,17.6,1602.9,0.93,56.2,1602.9,0.929565,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_040_a50_119,ED,75,0.5,040,?,2565,2642.0,2614.8,1.9,18.9,NA,NA,NA,2614.8,1.904543,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_040_a75_120,ED,75,0.75,040,?,2730,2649.0,2750.5,0.75,23.3,NA,NA,NA,2750.5,0.745319,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_041_a25_121,ED,80,0.25,041,?,1504,1230.0,1586.0,5.17,38.2,1506.7,0.18,129.6,1506.7,0.1792,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_041_a50_122,ED,80,0.5,041,?,2227,2890.0,2249.5,1.0,49.7,NA,NA,NA,2249.5,1.000222,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_041_a75_123,ED,80,0.75,041,?,2267,1800.0,2280.0,0.57,18.3,NA,NA,NA,2280.0,0.570175,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_042_a25_124,ED,80,0.25,042,?,1305,990.0,1379.5,5.4,37.7,1319.9,1.13,61.8,1319.9,1.128873,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_042_a50_125,ED,80,0.5,042,?,2157,2856.0,2301.8,6.29,29.0,2172.3,0.71,38.4,2172.3,0.704323,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_042_a75_126,ED,80,0.75,042,?,2457,1844.0,2466.0,0.36,18.9,NA,NA,NA,2466.0,0.364964,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_043_a25_127,ED,80,0.25,043,?,1785,1236.0,1849.0,3.46,13.8,1789.6,0.26,41.0,1789.6,0.257041,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_043_a50_128,ED,80,0.5,043,?,2629,2288.0,2725.0,3.52,15.8,2635.4,0.24,31.0,2635.4,0.242847,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_043_a75_129,ED,80,0.75,043,?,2796,2919.0,2803.0,0.25,9.3,NA,NA,NA,2803.0,0.249732,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_044_a25_130,ED,80,0.25,044,?,1965,1356.0,2022.8,2.86,17.5,1971.4,0.32,40.4,1971.4,0.324642,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_044_a50_131,ED,80,0.5,044,?,3139,3003.0,3207.0,2.12,17.0,3156.0,0.54,30.1,3156.0,0.538657,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_044_a75_132,ED,80,0.75,044,?,3321,4126.0,3326.0,0.15,12.1,NA,NA,NA,3326.0,0.150331,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_045_a25_133,ED,80,0.25,045,?,1680,1556.0,1762.0,4.65,26.3,1689.5,0.56,72.9,1689.5,0.562297,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_045_a50_134,ED,80,0.5,045,?,2667,3474.0,2736.5,2.54,20.4,2674.7,0.29,45.6,2674.7,0.287883,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n080_045_a75_135,ED,80,0.75,045,?,2932,2703.0,2952.8,0.7,26.0,NA,NA,NA,2952.8,0.704416,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
